"","Phylum","Latitude","Longitude","Entw.stad","N.c","N.t","Independent.study.ID","N","Stressor","Response.type","t..d.","T1.m","T2.m","Ph1.m","Ph2.m","O1.m","O1.sd","O2.m","O2.sd","units","S1.m","S2.m","Val1.m","Val2.m","ResponseTypeSimple","ResponseNegative","id","Genus","Family","Order","Class","SpeciesAcc","ClassFossil","yi","vi","T.mr","Ph.mr","O.mr","S.mr","Gensamcom","Famsamcom","Ordsamcom","Clasamcom","TPref.Min.10th","TPref.Max.90th","Tcontprox","Ttreatprox","motility","composition","life_habit","diet","buffered","Paper","Publiziert","MinEffect","MinVar","Rand"
"350","Echinodermata",28.400086,-16.300068,"Larvae",5,5,2,NA,"pH","Survival",8,18.8,18.8,8.1,7.4,NA,NA,NA,NA,NA,36.7,36.7,0.656,0.447,"Survival",FALSE,"ES.350","Paracentrotus","Parechinidae","Camarodonta","Echinoidea","Paracentrotus lividus","Echinoidea",-0.352247879387231,0.40620392842664,0,-0.699999999999999,NA,0,0,0,0.285714285714286,0.871794871794872,11.17,21.03,-0.827361894669355,-2.98027770775593,"actively mobile","high Mg calcite","epifaunal","deposit feeder",FALSE,"García, E., Clemente, S., & Hernández, J. C. (2015). Ocean warming ameliorates the negative effects of ocean acidification on Paracentrotus lividus larval development and settlement. Marine environmental research, 110, 61-68.",2015,FALSE,TRUE,FALSE
"351","Echinodermata",28.400086,-16.300068,"Larvae",5,5,3,NA,"T","Survival",8,18.8,20.5,8.1,8.1,NA,NA,NA,NA,NA,36.7,36.6,0.656,0.4118,"Survival",FALSE,"ES.351","Paracentrotus","Parechinidae","Camarodonta","Echinoidea","Paracentrotus lividus","Echinoidea",-0.411691358194595,0.408474488720606,1.7,0,NA,-0.100000000000001,0,0,0.285714285714286,0.871794871794872,11.17,21.03,-0.827361894669355,-0.305211623302949,"actively mobile","high Mg calcite","epifaunal","deposit feeder",FALSE,"García, E., Clemente, S., & Hernández, J. C. (2015). Ocean warming ameliorates the negative effects of ocean acidification on Paracentrotus lividus larval development and settlement. Marine environmental research, 110, 61-68.",2015,TRUE,TRUE,FALSE
"352","Echinodermata",28.400086,-16.300068,"Larvae",5,5,4,NA,"T","Survival",8,18.8,22.5,8.1,8.1,NA,NA,NA,NA,NA,36.7,36.7,0.656,0.1253,"Survival",FALSE,"ES.352","Paracentrotus","Parechinidae","Camarodonta","Echinoidea","Paracentrotus lividus","Echinoidea",-0.842920273947663,0.4355257294116,3.7,0,NA,0,0,0,0.285714285714286,0.871794871794872,11.17,21.03,-0.827361894669355,2.84192494664173,"actively mobile","high Mg calcite","epifaunal","deposit feeder",FALSE,"García, E., Clemente, S., & Hernández, J. C. (2015). Ocean warming ameliorates the negative effects of ocean acidification on Paracentrotus lividus larval development and settlement. Marine environmental research, 110, 61-68.",2015,TRUE,TRUE,TRUE
"353","Echinodermata",28.400086,-16.300068,"Larvae",5,5,5,NA,"T, pH","Survival",8,18.8,20.5,8.1,7.7,NA,NA,NA,NA,NA,36.7,36.6,0.656,0.4645,"Survival",FALSE,"ES.353","Paracentrotus","Parechinidae","Camarodonta","Echinoidea","Paracentrotus lividus","Echinoidea",-0.336049558432397,0.40564646528613,1.7,-0.399999999999999,NA,-0.100000000000001,0,0,0.285714285714286,0.871794871794872,11.17,21.03,-0.827361894669355,-0.305211623302949,"actively mobile","high Mg calcite","epifaunal","deposit feeder",FALSE,"García, E., Clemente, S., & Hernández, J. C. (2015). Ocean warming ameliorates the negative effects of ocean acidification on Paracentrotus lividus larval development and settlement. Marine environmental research, 110, 61-68.",2015,TRUE,TRUE,TRUE
"354","Echinodermata",28.400086,-16.300068,"Larvae",5,5,6,NA,"T, pH","Survival",8,18.8,22.5,8.1,7.4,NA,NA,NA,NA,NA,36.7,36.8,0.656,0.4089,"Survival",FALSE,"ES.354","Paracentrotus","Parechinidae","Camarodonta","Echinoidea","Paracentrotus lividus","Echinoidea",-0.429223849064462,0.409211655630286,3.7,-0.699999999999999,NA,0.0999999999999943,0,0,0.285714285714286,0.871794871794872,11.17,21.03,-0.827361894669355,2.84192494664173,"actively mobile","high Mg calcite","epifaunal","deposit feeder",FALSE,"García, E., Clemente, S., & Hernández, J. C. (2015). Ocean warming ameliorates the negative effects of ocean acidification on Paracentrotus lividus larval development and settlement. Marine environmental research, 110, 61-68.",2015,TRUE,TRUE,FALSE
"355","Echinodermata",28.400086,-16.300068,"Larvae",5,5,7,NA,"T, pH","Survival",8,18.8,20.5,8.1,7.4,NA,NA,NA,NA,NA,36.7,36.7,0.656,0.2234,"Survival",FALSE,"ES.355","Paracentrotus","Parechinidae","Camarodonta","Echinoidea","Paracentrotus lividus","Echinoidea",-0.680415782353586,0.423148281843792,1.7,-0.699999999999999,NA,0,0,0,0.285714285714286,0.871794871794872,11.17,21.03,-0.827361894669355,-0.305211623302949,"actively mobile","high Mg calcite","epifaunal","deposit feeder",FALSE,"García, E., Clemente, S., & Hernández, J. C. (2015). Ocean warming ameliorates the negative effects of ocean acidification on Paracentrotus lividus larval development and settlement. Marine environmental research, 110, 61-68.",2015,TRUE,TRUE,FALSE
"364","Echinodermata",28.400086,-16.300068,"Larvae",5,5,8,NA,"T, pH","Stomach volume (proxy for growth",10,18.8,22.5,8.1,7.7,NA,NA,NA,NA,NA,36.7,36.7,0.1375,0.15,"Growth",FALSE,"ES.364","Paracentrotus","Parechinidae","Camarodonta","Echinoidea","Paracentrotus lividus","Echinoidea",0.780889911570084,0.430489452699597,3.7,-0.399999999999999,NA,0,0,0,0.285714285714286,0.871794871794872,11.17,21.03,-0.827361894669355,2.84192494664173,"actively mobile","high Mg calcite","epifaunal","deposit feeder",FALSE,"García, E., Clemente, S., & Hernández, J. C. (2015). Ocean warming ameliorates the negative effects of ocean acidification on Paracentrotus lividus larval development and settlement. Marine environmental research, 110, 61-68.",2015,FALSE,TRUE,FALSE
"365","Echinodermata",28.400086,-16.300068,"Larvae",3,3,9,NA,"T, pH","Settlement",30,18.77,20.47,8.06,7.69,NA,NA,NA,NA,NA,36.7,36.7,-2.1106503821856,-1.23434419532686,"Development",FALSE,"ES.365","Paracentrotus","Parechinidae","Camarodonta","Echinoidea","Paracentrotus lividus","Echinoidea",0.782592830812267,0.71770429490323,1.7,-0.37,NA,0,0,0,0.285714285714286,0.871794871794872,11.17,21.03,-0.874316533909827,-0.352418671852121,"actively mobile","high Mg calcite","epifaunal","deposit feeder",FALSE,"García, E., Clemente, S., & Hernández, J. C. (2015). Ocean warming ameliorates the negative effects of ocean acidification on Paracentrotus lividus larval development and settlement. Marine environmental research, 110, 61-68.",2015,TRUE,TRUE,TRUE
"366","Echinodermata",28.400086,-16.300068,"Larvae",3,3,10,NA,"T, pH","Settlement",30,18.77,22.4,8.06,7.68,NA,NA,NA,NA,NA,36.7,36.7,-2.1106503821856,-1.72909189933557,"Development",FALSE,"ES.366","Paracentrotus","Parechinidae","Camarodonta","Echinoidea","Paracentrotus lividus","Echinoidea",0.305071645189443,0.674422392391549,3.63,-0.380000000000001,NA,0,0,0,0.285714285714286,0.871794871794872,11.17,21.03,-0.874316533909827,2.6845681181445,"actively mobile","high Mg calcite","epifaunal","deposit feeder",FALSE,"García, E., Clemente, S., & Hernández, J. C. (2015). Ocean warming ameliorates the negative effects of ocean acidification on Paracentrotus lividus larval development and settlement. Marine environmental research, 110, 61-68.",2015,FALSE,TRUE,TRUE
"368","Echinodermata",28.400086,-16.300068,"Larvae",3,3,12,NA,"T, pH","Settlement",30,18.77,22.37,8.06,7.4,NA,NA,NA,NA,NA,36.7,36.7,-2.1106503821856,-3.13701455839448,"Development",FALSE,"ES.368","Paracentrotus","Parechinidae","Camarodonta","Echinoidea","Paracentrotus lividus","Echinoidea",-0.594171047415315,0.696086602798884,3.6,-0.66,NA,0,0,0,0.285714285714286,0.871794871794872,11.17,21.03,-0.874316533909827,2.63736106959533,"actively mobile","high Mg calcite","epifaunal","deposit feeder",FALSE,"García, E., Clemente, S., & Hernández, J. C. (2015). Ocean warming ameliorates the negative effects of ocean acidification on Paracentrotus lividus larval development and settlement. Marine environmental research, 110, 61-68.",2015,FALSE,TRUE,TRUE
"369","Echinodermata",28.400086,-16.300068,"Larvae",3,3,13,NA,"pH","Settlement",30,18.77,18.83,8.06,7.69,NA,NA,NA,NA,NA,36.7,36.7,-2.1106503821856,-2.49167377235072,"Development",FALSE,"ES.369","Paracentrotus","Parechinidae","Camarodonta","Echinoidea","Paracentrotus lividus","Echinoidea",-0.255745898679557,0.672117163724284,0.0599999999999987,-0.37,NA,0,0,0,0.285714285714286,0.871794871794872,11.17,21.03,-0.874316533909827,-2.93307065920676,"actively mobile","high Mg calcite","epifaunal","deposit feeder",FALSE,"García, E., Clemente, S., & Hernández, J. C. (2015). Ocean warming ameliorates the negative effects of ocean acidification on Paracentrotus lividus larval development and settlement. Marine environmental research, 110, 61-68.",2015,FALSE,TRUE,FALSE
"370","Echinodermata",28.400086,-16.300068,"Larvae",3,3,14,NA,"pH","Settlement",30,18.77,18.86,8.06,7.4,NA,NA,NA,NA,NA,36.7,36.7,-2.1106503821856,-3.13701455839448,"Development",FALSE,"ES.370","Paracentrotus","Parechinidae","Camarodonta","Echinoidea","Paracentrotus lividus","Echinoidea",-0.593705977336701,0.696040565627111,0.0899999999999999,-0.66,NA,0,0,0,0.285714285714286,0.871794871794872,11.17,21.03,-0.874316533909827,-2.88586361065759,"actively mobile","high Mg calcite","epifaunal","deposit feeder",FALSE,"García, E., Clemente, S., & Hernández, J. C. (2015). Ocean warming ameliorates the negative effects of ocean acidification on Paracentrotus lividus larval development and settlement. Marine environmental research, 110, 61-68.",2015,FALSE,TRUE,FALSE
"371","Echinodermata",28.400086,-16.300068,"Larvae",3,3,15,NA,"T","Settlement",30,18.77,20.44,8.06,8.07,NA,NA,NA,NA,NA,36.7,36.7,-2.1106503821856,-1.75074379231863,"Development",FALSE,"ES.371","Paracentrotus","Parechinidae","Camarodonta","Echinoidea","Paracentrotus lividus","Echinoidea",0.290186026545345,0.673683994166848,1.67,0.00999999999999979,NA,0,0,0,0.285714285714286,0.871794871794872,11.17,21.03,-0.874316533909827,-0.399625720401289,"actively mobile","high Mg calcite","epifaunal","deposit feeder",FALSE,"García, E., Clemente, S., & Hernández, J. C. (2015). Ocean warming ameliorates the negative effects of ocean acidification on Paracentrotus lividus larval development and settlement. Marine environmental research, 110, 61-68.",2015,FALSE,TRUE,TRUE
"372","Echinodermata",28.400086,-16.300068,"Larvae",3,3,16,NA,"T","Settlement",30,18.77,22.43,8.06,8.07,NA,NA,NA,NA,NA,36.7,36.7,-2.1106503821856,-2.49167377235072,"Development",FALSE,"ES.372","Paracentrotus","Parechinidae","Camarodonta","Echinoidea","Paracentrotus lividus","Echinoidea",-0.258536555791688,0.672236762556719,3.66,0.00999999999999979,NA,0,0,0,0.285714285714286,0.871794871794872,11.17,21.03,-0.874316533909827,2.73177516669367,"actively mobile","high Mg calcite","epifaunal","deposit feeder",FALSE,"García, E., Clemente, S., & Hernández, J. C. (2015). Ocean warming ameliorates the negative effects of ocean acidification on Paracentrotus lividus larval development and settlement. Marine environmental research, 110, 61-68.",2015,TRUE,TRUE,TRUE
"375","Echinodermata",28.400086,-16.300068,"Larvae",3,3,11,23,"T, pH","Size",30,18.77,20.46,8.06,7.39,NA,NA,NA,NA,NA,36.7,36.7,0.42,0.419,"Growth",FALSE,"ES.375","Paracentrotus","Parechinidae","Camarodonta","Echinoidea","Paracentrotus lividus","Echinoidea",-0.00820333171104519,0.666672274554263,1.69,-0.670000000000001,NA,0,0,0,0.285714285714286,0.871794871794872,11.17,21.03,-0.874316533909827,-0.36815435470184,"actively mobile","high Mg calcite","epifaunal","deposit feeder",FALSE,"García, E., Clemente, S., & Hernández, J. C. (2015). Ocean warming ameliorates the negative effects of ocean acidification on Paracentrotus lividus larval development and settlement. Marine environmental research, 110, 61-68.",2015,TRUE,TRUE,FALSE
"381","Mollusca",-41.592834,-72.703685,"Embryo",3,3,1,NA,"O","Mass",45,12,12,8.2,8.2,9,0.03,2.925,0.03,"mg/l",NA,NA,46.7243,66.9285,"Growth",FALSE,"ES.381","Chorus","Muricidae","Neogastropoda","Gastropoda","Chorus giganteus","Gastropoda",3.15094933943006,1.49404014497123,0,0,-6.075,NA,0.777777777777778,0.863636363636364,0.564102564102564,1,NA,NA,NA,NA,"actively mobile","aragonite","epifaunal","carnivore",TRUE,"Cancino, J., Gallardo, J., & Torres, F. (2003). Combined effects of dissolved oxygen concentration and water temperature on embryonic development and larval shell secretion in the marine snail Chorusgiganteus (Gastropoda: Muricidae). Marine Biology, 142(1), 133-139.",2003,FALSE,TRUE,FALSE
"385","Mollusca",-41.592834,-72.703685,"Embryo",3,3,5,NA,"T, O","Mass",45,12,18,8.2,8.2,9,0.03,2.4,0.171,"mg/l",NA,NA,46.7243,49.865,"Growth",FALSE,"ES.385","Chorus","Muricidae","Neogastropoda","Gastropoda","Chorus giganteus","Gastropoda",0.313329647829385,0.674847955684074,6,0,-6.6,NA,0.777777777777778,0.863636363636364,0.564102564102564,1,NA,NA,NA,NA,"actively mobile","aragonite","epifaunal","carnivore",TRUE,"Cancino, J., Gallardo, J., & Torres, F. (2003). Combined effects of dissolved oxygen concentration and water temperature on embryonic development and larval shell secretion in the marine snail Chorusgiganteus (Gastropoda: Muricidae). Marine Biology, 142(1), 133-139.",2003,FALSE,TRUE,TRUE
"388","Mollusca",-41.592834,-72.703685,"Embryo",3,3,3,NA,"T, O","Calcification",21,12,15,8.2,8.2,9,0.03,2.69,0.044,"mg/l",NA,NA,24.4062,18.5702,"Calcification",FALSE,"ES.388","Chorus","Muricidae","Neogastropoda","Gastropoda","Chorus giganteus","Gastropoda",-1.25924382596302,0.798807917768833,3,0,-6.31,NA,0.777777777777778,0.863636363636364,0.564102564102564,1,NA,NA,NA,NA,"actively mobile","aragonite","epifaunal","carnivore",TRUE,"Cancino, J., Gallardo, J., & Torres, F. (2003). Combined effects of dissolved oxygen concentration and water temperature on embryonic development and larval shell secretion in the marine snail Chorusgiganteus (Gastropoda: Muricidae). Marine Biology, 142(1), 133-139.",2003,FALSE,TRUE,TRUE
"392","Mollusca",-41.592834,-72.703685,"Embryo",3,3,2,NA,"T","Abnormal Embryos",45,12,15,8.2,8.2,9,0.03,2.69,0.044,"mg/l",NA,NA,39.1854,50.0379,"Development",TRUE,"ES.392","Chorus","Muricidae","Neogastropoda","Gastropoda","Chorus giganteus","Gastropoda",-0.191384528601386,0.669719003148998,3,0,-6.31,NA,0.777777777777778,0.863636363636364,0.564102564102564,1,NA,NA,NA,NA,"actively mobile","aragonite","epifaunal","carnivore",TRUE,"Cancino, J., Gallardo, J., & Torres, F. (2003). Combined effects of dissolved oxygen concentration and water temperature on embryonic development and larval shell secretion in the marine snail Chorusgiganteus (Gastropoda: Muricidae). Marine Biology, 142(1), 133-139.",2003,FALSE,TRUE,FALSE
"394","Mollusca",-41.592834,-72.703685,"Embryo",3,3,4,NA,"T","Abnormal Embryos",45,12,18,8.2,8.2,9,0.03,2.4,0.171,"mg/l",NA,NA,39.1854,43.581,"Development",TRUE,"ES.394","Chorus","Muricidae","Neogastropoda","Gastropoda","Chorus giganteus","Gastropoda",-0.436948250177991,0.682576981111134,6,0,-6.6,NA,0.777777777777778,0.863636363636364,0.564102564102564,1,NA,NA,NA,NA,"actively mobile","aragonite","epifaunal","carnivore",TRUE,"Cancino, J., Gallardo, J., & Torres, F. (2003). Combined effects of dissolved oxygen concentration and water temperature on embryonic development and larval shell secretion in the marine snail Chorusgiganteus (Gastropoda: Muricidae). Marine Biology, 142(1), 133-139.",2003,TRUE,TRUE,FALSE
"398","Chordata",60,20,"Juvenile",6,6,4,NA,"O","Predation success (%)",1,12.3,12.2,8.07,8.06,10.3,0.196,4.3,0.123,"mg L-1",5.2,NA,54.7501,42.7497,"Condition",FALSE,"ES.398","Platichthys","Pleuronectidae","Pleuronectiformes","Actinopterygii","Platichthys flesus","Actinopterygii",-0.829574626197764,0.362008085851298,-0.100000000000001,-0.00999999999999979,-6,NA,0,0.75,0.916666666666667,0.891891891891892,8.58,14.92,-4.89086706343742,-7.25582838857338,"actively mobile","hydroxyapatite","nektonic","carnivore",TRUE,"Tallqvist, M., Sandberg-Kilpi, E., & Bonsdorff, E. (1999). Juvenile flounder, Platichthys flesus (L.), under hypoxia: effects on tolerance, ventilation rate and predation efficiency. Journal of Experimental Marine Biology and Ecology, 242(1), 75-93.",1999,FALSE,TRUE,TRUE
"402","Arthropoda",60,20,"Adult",6,6,5,NA,"O","Survival",1,12.3,14.6,8.07,8.25,10.3,0.196,3,0.024,NA,5.2,NA,99.0064,96.9988,"Survival",FALSE,"ES.402","Bathyporeia","Bathyporeiidae","Amphipoda","Malacostraca","Bathyporeia pilosa","Malacostraca",-0.769933068375319,0.35803320540741,2.3,0.18,-7.3,NA,0,0,0,0.5,8.95,12.01,-1.98086706343742,-0.569264504639763,"actively mobile","chitin","nektonic","omnivore",TRUE,"Tallqvist, M., Sandberg-Kilpi, E., & Bonsdorff, E. (1999). Juvenile flounder, Platichthys flesus (L.), under hypoxia: effects on tolerance, ventilation rate and predation efficiency. Journal of Experimental Marine Biology and Ecology, 242(1), 75-93.",1999,FALSE,TRUE,TRUE
"403","Arthropoda",60,20,"Adult",6,6,6,NA,"O","Survival",1,12.3,13.7,8.07,8.11,10.3,0.196,2,0.074,NA,5.2,NA,99.0064,91.7262,"Survival",FALSE,"ES.403","Bathyporeia","Bathyporeiidae","Amphipoda","Malacostraca","Bathyporeia pilosa","Malacostraca",-2.21082960660987,0.536990314560948,1.4,0.0399999999999991,-8.3,NA,0,0,0,0.5,8.95,12.01,-1.98086706343742,-1.98547596111487,"actively mobile","chitin","nektonic","omnivore",TRUE,"Tallqvist, M., Sandberg-Kilpi, E., & Bonsdorff, E. (1999). Juvenile flounder, Platichthys flesus (L.), under hypoxia: effects on tolerance, ventilation rate and predation efficiency. Journal of Experimental Marine Biology and Ecology, 242(1), 75-93.",1999,FALSE,TRUE,TRUE
"404","Mollusca",32.867,-117.257,"Larvae",6,6,1,NA,"pH","Growth rate",8,16.5,16.5,8.04,7.51,NA,NA,NA,NA,NA,33.53,NA,129.4218,121.2875,"Growth",FALSE,"ES.404","Mytilus","Mytilidae","Mytilida","Bivalvia","Mytilus californianus","Bivalvia",-4.35249936647667,1.12267711396583,0,-0.529999999999999,NA,NA,0.623188405797101,0.957142857142857,0.876543209876543,1,9.33,17.21,-0.607217569771901,-2.77948476319231,"stationary","aragonite","epifaunal","suspension feeder",FALSE,"Frieder, CA. Chapter 5. Evaluating ocean acidification consequences under natural oxygen and periodicity. In peer reviewed thesis, 'Evaluating low oxygen and pH variation and its effects on invertebrate early life stages on upwelling margins'",2013,TRUE,TRUE,TRUE
"405","Mollusca",32.867,-117.257,"Larvae",6,6,2,NA,"pH","Growth rate",8,15.9,16.3,7.9,7.64,7.136,NA,7.36,NA,NA,33.49,NA,139.0781,128.3944,"Growth",FALSE,"ES.405","Mytilus","Mytilidae","Mytilida","Bivalvia","Mytilus californianus","Bivalvia",-5.2763318772915,1.49331991997177,0.4,-0.260000000000001,0.223999999999998,NA,0.623188405797101,0.957142857142857,0.876543209876543,1,9.33,17.21,-1.54631035458126,-3.09419842018678,"stationary","aragonite","epifaunal","suspension feeder",FALSE,"Frieder, CA. Chapter 5. Evaluating ocean acidification consequences under natural oxygen and periodicity. In peer reviewed thesis, 'Evaluating low oxygen and pH variation and its effects on invertebrate early life stages on upwelling margins'",2013,TRUE,TRUE,TRUE
"406","Mollusca",32.867,-117.257,"Larvae",6,6,3,NA,"O","Growth rate",8,15.9,16.1,7.9,8,7.136,NA,3.232,NA,NA,33.49,NA,139.0781,135.1299,"Growth",FALSE,"ES.406","Mytilus","Mytilidae","Mytilida","Bivalvia","Mytilus californianus","Bivalvia",-1.82975036572113,0.472832766702359,0.200000000000001,0.0999999999999996,-3.904,NA,0.623188405797101,0.957142857142857,0.876543209876543,1,9.33,17.21,-1.54631035458126,-3.40891207718125,"stationary","aragonite","epifaunal","suspension feeder",FALSE,"Frieder, CA. Chapter 5. Evaluating ocean acidification consequences under natural oxygen and periodicity. In peer reviewed thesis, 'Evaluating low oxygen and pH variation and its effects on invertebrate early life stages on upwelling margins'",2013,TRUE,TRUE,TRUE
"407","Mollusca",32.867,-117.257,"Larvae",6,6,4,NA,"pH, O","Growth rate",8,15.9,15.8,7.9,7.68,7.136,NA,3.328,NA,NA,33.49,NA,139.0781,138.335,"Growth",FALSE,"ES.407","Mytilus","Mytilidae","Mytilida","Bivalvia","Mytilus californianus","Bivalvia",-0.437931021444309,0.341324315814302,-0.0999999999999996,-0.220000000000001,-3.808,NA,0.623188405797101,0.957142857142857,0.876543209876543,1,9.33,17.21,-1.54631035458126,-3.88098256267295,"stationary","aragonite","epifaunal","suspension feeder",FALSE,"Frieder, CA. Chapter 5. Evaluating ocean acidification consequences under natural oxygen and periodicity. In peer reviewed thesis, 'Evaluating low oxygen and pH variation and its effects on invertebrate early life stages on upwelling margins'",2013,TRUE,TRUE,TRUE
"409","Mollusca",32.725,-117.257,"Larvae",6,6,5,NA,"pH","Growth rate",8,17.2,16.9,7.91,7.59,7.392,NA,7.488,NA,NA,33.64,NA,136.2532,133.3739,"Growth",FALSE,"ES.409","Mytilus","Mytilidae","Mytilida","Bivalvia","Mytilus galloprovincialis","Bivalvia",-0.824438913747896,0.361654146770909,-0.300000000000001,-0.32,0.0959999999999983,NA,0.623188405797101,0.957142857142857,0.876543209876543,1,12.23,21.91,-4.21160932082765,-6.85005744920338,"stationary","aragonite","epifaunal","suspension feeder",FALSE,"Frieder, CA. Chapter 5. Evaluating ocean acidification consequences under natural oxygen and periodicity. In peer reviewed thesis, 'Evaluating low oxygen and pH variation and its effects on invertebrate early life stages on upwelling margins'",2013,FALSE,TRUE,TRUE
